month,horizon,cost_ratio,policy,n,events,tp,fp,fn,tn,recall,precision,false_alarm_rate,alarm_share,total_cost,cost_per_100
2025-09,120,2,logistic_empirical,32,7,0,0,7,25,0.0,,0.0,0.0,14.0,43.75
2025-10,120,2,logistic_empirical,44,13,0,0,13,31,0.0,,0.0,0.0,26.0,59.09090909090909
2025-11,120,2,logistic_empirical,41,9,0,0,9,32,0.0,,0.0,0.0,18.0,43.90243902439025
2025-12,120,2,logistic_empirical,37,5,0,0,5,32,0.0,,0.0,0.0,10.0,27.027027027027028
2025-01,120,2,logistic_bayes,31,1,0,0,1,30,0.0,,0.0,0.0,2.0,6.451612903225806
2025-02,120,2,logistic_bayes,31,8,0,0,8,23,0.0,,0.0,0.0,16.0,51.61290322580645
2025-03,120,2,logistic_bayes,33,12,3,1,9,20,0.25,0.75,0.047619047619047616,0.12121212121212122,19.0,57.57575757575758
2025-04,120,2,logistic_bayes,30,5,0,1,5,24,0.0,0.0,0.04,0.03333333333333333,11.0,36.666666666666664
2025-05,120,2,logistic_bayes,34,4,0,0,4,30,0.0,,0.0,0.0,8.0,23.52941176470588
2025-06,120,2,logistic_bayes,32,2,0,0,2,30,0.0,,0.0,0.0,4.0,12.5
2025-07,120,2,logistic_bayes,34,2,1,0,1,32,0.5,1.0,0.0,0.029411764705882353,2.0,5.88235294117647
2025-08,120,2,logistic_bayes,33,5,0,1,5,27,0.0,0.0,0.03571428571428571,0.030303030303030304,11.0,33.33333333333333
2025-09,120,2,logistic_bayes,32,7,0,0,7,25,0.0,,0.0,0.0,14.0,43.75
2025-10,120,2,logistic_bayes,44,13,1,0,12,31,0.07692307692307693,1.0,0.0,0.022727272727272728,24.0,54.54545454545454
2025-11,120,2,logistic_bayes,41,9,0,1,9,31,0.0,0.0,0.03125,0.024390243902439025,19.0,46.34146341463415
2025-12,120,2,logistic_bayes,37,5,0,1,5,31,0.0,0.0,0.03125,0.02702702702702703,11.0,29.72972972972973
2025-01,120,2,logistic_fixed_030,31,1,0,0,1,30,0.0,,0.0,0.0,2.0,6.451612903225806
2025-02,120,2,logistic_fixed_030,31,8,0,0,8,23,0.0,,0.0,0.0,16.0,51.61290322580645
2025-03,120,2,logistic_fixed_030,33,12,4,1,8,20,0.3333333333333333,0.8,0.047619047619047616,0.15151515151515152,17.0,51.515151515151516
2025-04,120,2,logistic_fixed_030,30,5,0,1,5,24,0.0,0.0,0.04,0.03333333333333333,11.0,36.666666666666664
2025-05,120,2,logistic_fixed_030,34,4,0,0,4,30,0.0,,0.0,0.0,8.0,23.52941176470588
2025-06,120,2,logistic_fixed_030,32,2,0,0,2,30,0.0,,0.0,0.0,4.0,12.5
2025-07,120,2,logistic_fixed_030,34,2,1,0,1,32,0.5,1.0,0.0,0.029411764705882353,2.0,5.88235294117647
2025-08,120,2,logistic_fixed_030,33,5,0,1,5,27,0.0,0.0,0.03571428571428571,0.030303030303030304,11.0,33.33333333333333
2025-09,120,2,logistic_fixed_030,32,7,1,0,6,25,0.14285714285714285,1.0,0.0,0.03125,12.0,37.5
2025-10,120,2,logistic_fixed_030,44,13,1,0,12,31,0.07692307692307693,1.0,0.0,0.022727272727272728,24.0,54.54545454545454
2025-11,120,2,logistic_fixed_030,41,9,1,1,8,31,0.1111111111111111,0.5,0.03125,0.04878048780487805,17.0,41.46341463414634
2025-12,120,2,logistic_fixed_030,37,5,0,1,5,31,0.0,0.0,0.03125,0.02702702702702703,11.0,29.72972972972973
2025-01,120,2,residual_bayes,31,1,0,0,1,30,0.0,,0.0,0.0,2.0,6.451612903225806
2025-02,120,2,residual_bayes,31,8,0,0,8,23,0.0,,0.0,0.0,16.0,51.61290322580645
2025-03,120,2,residual_bayes,33,12,4,1,8,20,0.3333333333333333,0.8,0.047619047619047616,0.15151515151515152,17.0,51.515151515151516
2025-04,120,2,residual_bayes,30,5,0,1,5,24,0.0,0.0,0.04,0.03333333333333333,11.0,36.666666666666664
2025-05,120,2,residual_bayes,34,4,0,0,4,30,0.0,,0.0,0.0,8.0,23.52941176470588
2025-06,120,2,residual_bayes,32,2,0,0,2,30,0.0,,0.0,0.0,4.0,12.5
2025-07,120,2,residual_bayes,34,2,1,0,1,32,0.5,1.0,0.0,0.029411764705882353,2.0,5.88235294117647
2025-08,120,2,residual_bayes,33,5,0,1,5,27,0.0,0.0,0.03571428571428571,0.030303030303030304,11.0,33.33333333333333
2025-09,120,2,residual_bayes,32,7,1,0,6,25,0.14285714285714285,1.0,0.0,0.03125,12.0,37.5
2025-10,120,2,residual_bayes,44,13,1,0,12,31,0.07692307692307693,1.0,0.0,0.022727272727272728,24.0,54.54545454545454
2025-11,120,2,residual_bayes,41,9,1,1,8,31,0.1111111111111111,0.5,0.03125,0.04878048780487805,17.0,41.46341463414634
2025-12,120,2,residual_bayes,37,5,0,1,5,31,0.0,0.0,0.03125,0.02702702702702703,11.0,29.72972972972973
2025-01,120,2,always_alarm,31,1,1,30,0,0,1.0,0.03225806451612903,1.0,1.0,30.0,96.7741935483871
2025-02,120,2,always_alarm,31,8,8,23,0,0,1.0,0.25806451612903225,1.0,1.0,23.0,74.19354838709677
2025-03,120,2,always_alarm,33,12,12,21,0,0,1.0,0.36363636363636365,1.0,1.0,21.0,63.63636363636363
2025-04,120,2,always_alarm,30,5,5,25,0,0,1.0,0.16666666666666666,1.0,1.0,25.0,83.33333333333334
2025-05,120,2,always_alarm,34,4,4,30,0,0,1.0,0.11764705882352941,1.0,1.0,30.0,88.23529411764706
2025-06,120,2,always_alarm,32,2,2,30,0,0,1.0,0.0625,1.0,1.0,30.0,93.75
2025-07,120,2,always_alarm,34,2,2,32,0,0,1.0,0.058823529411764705,1.0,1.0,32.0,94.11764705882352
2025-08,120,2,always_alarm,33,5,5,28,0,0,1.0,0.15151515151515152,1.0,1.0,28.0,84.84848484848484
2025-09,120,2,always_alarm,32,7,7,25,0,0,1.0,0.21875,1.0,1.0,25.0,78.125
2025-10,120,2,always_alarm,44,13,13,31,0,0,1.0,0.29545454545454547,1.0,1.0,31.0,70.45454545454545
2025-11,120,2,always_alarm,41,9,9,32,0,0,1.0,0.21951219512195122,1.0,1.0,32.0,78.04878048780488
2025-12,120,2,always_alarm,37,5,5,32,0,0,1.0,0.13513513513513514,1.0,1.0,32.0,86.48648648648648
2025-01,120,2,never_alarm,31,1,0,0,1,30,0.0,,0.0,0.0,2.0,6.451612903225806
2025-02,120,2,never_alarm,31,8,0,0,8,23,0.0,,0.0,0.0,16.0,51.61290322580645
2025-03,120,2,never_alarm,33,12,0,0,12,21,0.0,,0.0,0.0,24.0,72.72727272727273
2025-04,120,2,never_alarm,30,5,0,0,5,25,0.0,,0.0,0.0,10.0,33.33333333333333
2025-05,120,2,never_alarm,34,4,0,0,4,30,0.0,,0.0,0.0,8.0,23.52941176470588
2025-06,120,2,never_alarm,32,2,0,0,2,30,0.0,,0.0,0.0,4.0,12.5
2025-07,120,2,never_alarm,34,2,0,0,2,32,0.0,,0.0,0.0,4.0,11.76470588235294
2025-08,120,2,never_alarm,33,5,0,0,5,28,0.0,,0.0,0.0,10.0,30.303030303030305
2025-09,120,2,never_alarm,32,7,0,0,7,25,0.0,,0.0,0.0,14.0,43.75
2025-10,120,2,never_alarm,44,13,0,0,13,31,0.0,,0.0,0.0,26.0,59.09090909090909
2025-11,120,2,never_alarm,41,9,0,0,9,32,0.0,,0.0,0.0,18.0,43.90243902439025
2025-12,120,2,never_alarm,37,5,0,0,5,32,0.0,,0.0,0.0,10.0,27.027027027027028
2025-01,120,5,logistic_empirical,31,1,0,1,1,29,0.0,0.0,0.03333333333333333,0.03225806451612903,6.0,19.35483870967742
2025-02,120,5,logistic_empirical,31,8,0,2,8,21,0.0,0.0,0.08695652173913043,0.06451612903225806,42.0,135.48387096774192
2025-03,120,5,logistic_empirical,33,12,5,3,7,18,0.4166666666666667,0.625,0.14285714285714285,0.24242424242424243,38.0,115.15151515151516
2025-04,120,5,logistic_empirical,30,5,0,2,5,23,0.0,0.0,0.08,0.06666666666666667,27.0,90.0
2025-05,120,5,logistic_empirical,34,4,0,1,4,29,0.0,0.0,0.03333333333333333,0.029411764705882353,21.0,61.76470588235294
2025-06,120,5,logistic_empirical,32,2,0,1,2,29,0.0,0.0,0.03333333333333333,0.03125,11.0,34.375
2025-07,120,5,logistic_empirical,34,2,1,1,1,31,0.5,0.5,0.03125,0.058823529411764705,6.0,17.647058823529413
2025-08,120,5,logistic_empirical,33,5,0,4,5,24,0.0,0.0,0.14285714285714285,0.12121212121212122,29.0,87.87878787878788
2025-09,120,5,logistic_empirical,32,7,1,1,6,24,0.14285714285714285,0.5,0.04,0.0625,31.0,96.875
2025-10,120,5,logistic_empirical,44,13,1,3,12,28,0.07692307692307693,0.25,0.0967741935483871,0.09090909090909091,63.0,143.1818181818182
2025-11,120,5,logistic_empirical,41,9,4,4,5,28,0.4444444444444444,0.5,0.125,0.1951219512195122,29.0,70.73170731707317
2025-12,120,5,logistic_empirical,37,5,0,1,5,31,0.0,0.0,0.03125,0.02702702702702703,26.0,70.27027027027027
2025-01,120,5,logistic_bayes,31,1,0,3,1,27,0.0,0.0,0.1,0.0967741935483871,8.0,25.806451612903224
2025-02,120,5,logistic_bayes,31,8,4,10,4,13,0.5,0.2857142857142857,0.43478260869565216,0.45161290322580644,30.0,96.7741935483871
2025-03,120,5,logistic_bayes,33,12,9,13,3,8,0.75,0.4090909090909091,0.6190476190476191,0.6666666666666666,28.0,84.84848484848484
2025-04,120,5,logistic_bayes,30,5,0,7,5,18,0.0,0.0,0.28,0.23333333333333334,32.0,106.66666666666667
2025-05,120,5,logistic_bayes,34,4,2,13,2,17,0.5,0.13333333333333333,0.43333333333333335,0.4411764705882353,23.0,67.64705882352942
2025-06,120,5,logistic_bayes,32,2,1,8,1,22,0.5,0.1111111111111111,0.26666666666666666,0.28125,13.0,40.625
2025-07,120,5,logistic_bayes,34,2,2,14,0,18,1.0,0.125,0.4375,0.47058823529411764,14.0,41.17647058823529
2025-08,120,5,logistic_bayes,33,5,0,11,5,17,0.0,0.0,0.39285714285714285,0.3333333333333333,36.0,109.09090909090908
2025-09,120,5,logistic_bayes,32,7,4,15,3,10,0.5714285714285714,0.21052631578947367,0.6,0.59375,30.0,93.75
2025-10,120,5,logistic_bayes,44,13,12,18,1,13,0.9230769230769231,0.4,0.5806451612903226,0.6818181818181818,23.0,52.27272727272727
2025-11,120,5,logistic_bayes,41,9,7,19,2,13,0.7777777777777778,0.2692307692307692,0.59375,0.6341463414634146,29.0,70.73170731707317
2025-12,120,5,logistic_bayes,37,5,1,9,4,23,0.2,0.1,0.28125,0.2702702702702703,29.0,78.37837837837837
2025-01,120,5,logistic_fixed_030,31,1,0,0,1,30,0.0,,0.0,0.0,5.0,16.129032258064516
2025-02,120,5,logistic_fixed_030,31,8,0,0,8,23,0.0,,0.0,0.0,40.0,129.03225806451613
2025-03,120,5,logistic_fixed_030,33,12,4,1,8,20,0.3333333333333333,0.8,0.047619047619047616,0.15151515151515152,41.0,124.24242424242425
2025-04,120,5,logistic_fixed_030,30,5,0,1,5,24,0.0,0.0,0.04,0.03333333333333333,26.0,86.66666666666667
2025-05,120,5,logistic_fixed_030,34,4,0,0,4,30,0.0,,0.0,0.0,20.0,58.82352941176471
2025-06,120,5,logistic_fixed_030,32,2,0,0,2,30,0.0,,0.0,0.0,10.0,31.25
2025-07,120,5,logistic_fixed_030,34,2,1,0,1,32,0.5,1.0,0.0,0.029411764705882353,5.0,14.705882352941178
2025-08,120,5,logistic_fixed_030,33,5,0,1,5,27,0.0,0.0,0.03571428571428571,0.030303030303030304,26.0,78.78787878787878
2025-09,120,5,logistic_fixed_030,32,7,1,0,6,25,0.14285714285714285,1.0,0.0,0.03125,30.0,93.75
2025-10,120,5,logistic_fixed_030,44,13,1,0,12,31,0.07692307692307693,1.0,0.0,0.022727272727272728,60.0,136.36363636363635
2025-11,120,5,logistic_fixed_030,41,9,1,1,8,31,0.1111111111111111,0.5,0.03125,0.04878048780487805,41.0,100.0
2025-12,120,5,logistic_fixed_030,37,5,0,1,5,31,0.0,0.0,0.03125,0.02702702702702703,26.0,70.27027027027027
2025-01,120,5,residual_bayes,31,1,0,1,1,29,0.0,0.0,0.03333333333333333,0.03225806451612903,6.0,19.35483870967742
2025-02,120,5,residual_bayes,31,8,2,4,6,19,0.25,0.3333333333333333,0.17391304347826086,0.1935483870967742,34.0,109.6774193548387
2025-03,120,5,residual_bayes,33,12,8,5,4,16,0.6666666666666666,0.6153846153846154,0.23809523809523808,0.3939393939393939,25.0,75.75757575757575
2025-04,120,5,residual_bayes,30,5,0,3,5,22,0.0,0.0,0.12,0.1,28.0,93.33333333333333
2025-05,120,5,residual_bayes,34,4,0,3,4,27,0.0,0.0,0.1,0.08823529411764706,23.0,67.64705882352942
2025-06,120,5,residual_bayes,32,2,0,1,2,29,0.0,0.0,0.03333333333333333,0.03125,11.0,34.375
2025-07,120,5,residual_bayes,34,2,1,3,1,29,0.5,0.25,0.09375,0.11764705882352941,8.0,23.52941176470588
2025-08,120,5,residual_bayes,33,5,0,6,5,22,0.0,0.0,0.21428571428571427,0.18181818181818182,31.0,93.93939393939394
2025-09,120,5,residual_bayes,32,7,3,3,4,22,0.42857142857142855,0.5,0.12,0.1875,23.0,71.875
2025-10,120,5,residual_bayes,44,13,7,11,6,20,0.5384615384615384,0.3888888888888889,0.3548387096774194,0.4090909090909091,41.0,93.18181818181817
2025-11,120,5,residual_bayes,41,9,4,10,5,22,0.4444444444444444,0.2857142857142857,0.3125,0.34146341463414637,35.0,85.36585365853658
2025-12,120,5,residual_bayes,37,5,0,2,5,30,0.0,0.0,0.0625,0.05405405405405406,27.0,72.97297297297297
2025-01,120,5,always_alarm,31,1,1,30,0,0,1.0,0.03225806451612903,1.0,1.0,30.0,96.7741935483871
2025-02,120,5,always_alarm,31,8,8,23,0,0,1.0,0.25806451612903225,1.0,1.0,23.0,74.19354838709677
2025-03,120,5,always_alarm,33,12,12,21,0,0,1.0,0.36363636363636365,1.0,1.0,21.0,63.63636363636363
2025-04,120,5,always_alarm,30,5,5,25,0,0,1.0,0.16666666666666666,1.0,1.0,25.0,83.33333333333334
2025-05,120,5,always_alarm,34,4,4,30,0,0,1.0,0.11764705882352941,1.0,1.0,30.0,88.23529411764706
2025-06,120,5,always_alarm,32,2,2,30,0,0,1.0,0.0625,1.0,1.0,30.0,93.75
2025-07,120,5,always_alarm,34,2,2,32,0,0,1.0,0.058823529411764705,1.0,1.0,32.0,94.11764705882352
2025-08,120,5,always_alarm,33,5,5,28,0,0,1.0,0.15151515151515152,1.0,1.0,28.0,84.84848484848484
2025-09,120,5,always_alarm,32,7,7,25,0,0,1.0,0.21875,1.0,1.0,25.0,78.125
2025-10,120,5,always_alarm,44,13,13,31,0,0,1.0,0.29545454545454547,1.0,1.0,31.0,70.45454545454545
2025-11,120,5,always_alarm,41,9,9,32,0,0,1.0,0.21951219512195122,1.0,1.0,32.0,78.04878048780488
2025-12,120,5,always_alarm,37,5,5,32,0,0,1.0,0.13513513513513514,1.0,1.0,32.0,86.48648648648648
2025-01,120,5,never_alarm,31,1,0,0,1,30,0.0,,0.0,0.0,5.0,16.129032258064516
2025-02,120,5,never_alarm,31,8,0,0,8,23,0.0,,0.0,0.0,40.0,129.03225806451613
2025-03,120,5,never_alarm,33,12,0,0,12,21,0.0,,0.0,0.0,60.0,181.8181818181818
2025-04,120,5,never_alarm,30,5,0,0,5,25,0.0,,0.0,0.0,25.0,83.33333333333334
2025-05,120,5,never_alarm,34,4,0,0,4,30,0.0,,0.0,0.0,20.0,58.82352941176471
2025-06,120,5,never_alarm,32,2,0,0,2,30,0.0,,0.0,0.0,10.0,31.25
2025-07,120,5,never_alarm,34,2,0,0,2,32,0.0,,0.0,0.0,10.0,29.411764705882355
2025-08,120,5,never_alarm,33,5,0,0,5,28,0.0,,0.0,0.0,25.0,75.75757575757575
2025-09,120,5,never_alarm,32,7,0,0,7,25,0.0,,0.0,0.0,35.0,109.375
2025-10,120,5,never_alarm,44,13,0,0,13,31,0.0,,0.0,0.0,65.0,147.72727272727272
2025-11,120,5,never_alarm,41,9,0,0,9,32,0.0,,0.0,0.0,45.0,109.75609756097562
2025-12,120,5,never_alarm,37,5,0,0,5,32,0.0,,0.0,0.0,25.0,67.56756756756756
2025-01,120,10,logistic_empirical,31,1,0,1,1,29,0.0,0.0,0.03333333333333333,0.03225806451612903,11.0,35.483870967741936
2025-02,120,10,logistic_empirical,31,8,1,3,7,20,0.125,0.25,0.13043478260869565,0.12903225806451613,73.0,235.48387096774195
2025-03,120,10,logistic_empirical,33,12,8,4,4,17,0.6666666666666666,0.6666666666666666,0.19047619047619047,0.36363636363636365,44.0,133.33333333333331
2025-04,120,10,logistic_empirical,30,5,0,2,5,23,0.0,0.0,0.08,0.06666666666666667,52.0,173.33333333333334
2025-05,120,10,logistic_empirical,34,4,0,1,4,29,0.0,0.0,0.03333333333333333,0.029411764705882353,41.0,120.58823529411764
2025-06,120,10,logistic_empirical,32,2,0,1,2,29,0.0,0.0,0.03333333333333333,0.03125,21.0,65.625
2025-07,120,10,logistic_empirical,34,2,1,1,1,31,0.5,0.5,0.03125,0.058823529411764705,11.0,32.35294117647059
2025-08,120,10,logistic_empirical,33,5,0,7,5,21,0.0,0.0,0.25,0.21212121212121213,57.0,172.72727272727272
2025-09,120,10,logistic_empirical,32,7,2,2,5,23,0.2857142857142857,0.5,0.08,0.125,52.0,162.5
2025-10,120,10,logistic_empirical,44,13,2,6,11,25,0.15384615384615385,0.25,0.1935483870967742,0.18181818181818182,116.0,263.6363636363636
2025-11,120,10,logistic_empirical,41,9,4,7,5,25,0.4444444444444444,0.36363636363636365,0.21875,0.2682926829268293,57.0,139.02439024390242
2025-12,120,10,logistic_empirical,37,5,0,2,5,30,0.0,0.0,0.0625,0.05405405405405406,52.0,140.54054054054055
2025-01,120,10,logistic_bayes,31,1,1,7,0,23,1.0,0.125,0.23333333333333334,0.25806451612903225,7.0,22.58064516129032
2025-02,120,10,logistic_bayes,31,8,6,17,2,6,0.75,0.2608695652173913,0.7391304347826086,0.7419354838709677,37.0,119.35483870967742
2025-03,120,10,logistic_bayes,33,12,10,20,2,1,0.8333333333333334,0.3333333333333333,0.9523809523809523,0.9090909090909091,40.0,121.21212121212122
2025-04,120,10,logistic_bayes,30,5,4,13,1,12,0.8,0.23529411764705882,0.52,0.5666666666666667,23.0,76.66666666666667
2025-05,120,10,logistic_bayes,34,4,4,28,0,2,1.0,0.125,0.9333333333333333,0.9411764705882353,28.0,82.35294117647058
2025-06,120,10,logistic_bayes,32,2,1,23,1,7,0.5,0.041666666666666664,0.7666666666666667,0.75,33.0,103.125
2025-07,120,10,logistic_bayes,34,2,2,29,0,3,1.0,0.06451612903225806,0.90625,0.9117647058823529,29.0,85.29411764705883
2025-08,120,10,logistic_bayes,33,5,4,21,1,7,0.8,0.16,0.75,0.7575757575757576,31.0,93.93939393939394
2025-09,120,10,logistic_bayes,32,7,6,23,1,2,0.8571428571428571,0.20689655172413793,0.92,0.90625,33.0,103.125
2025-10,120,10,logistic_bayes,44,13,13,29,0,2,1.0,0.30952380952380953,0.9354838709677419,0.9545454545454546,29.0,65.9090909090909
2025-11,120,10,logistic_bayes,41,9,9,31,0,1,1.0,0.225,0.96875,0.975609756097561,31.0,75.60975609756098
2025-12,120,10,logistic_bayes,37,5,4,26,1,6,0.8,0.13333333333333333,0.8125,0.8108108108108109,36.0,97.2972972972973
2025-01,120,10,logistic_fixed_030,31,1,0,0,1,30,0.0,,0.0,0.0,10.0,32.25806451612903
2025-02,120,10,logistic_fixed_030,31,8,0,0,8,23,0.0,,0.0,0.0,80.0,258.06451612903226
2025-03,120,10,logistic_fixed_030,33,12,4,1,8,20,0.3333333333333333,0.8,0.047619047619047616,0.15151515151515152,81.0,245.45454545454547
2025-04,120,10,logistic_fixed_030,30,5,0,1,5,24,0.0,0.0,0.04,0.03333333333333333,51.0,170.0
2025-05,120,10,logistic_fixed_030,34,4,0,0,4,30,0.0,,0.0,0.0,40.0,117.64705882352942
2025-06,120,10,logistic_fixed_030,32,2,0,0,2,30,0.0,,0.0,0.0,20.0,62.5
2025-07,120,10,logistic_fixed_030,34,2,1,0,1,32,0.5,1.0,0.0,0.029411764705882353,10.0,29.411764705882355
2025-08,120,10,logistic_fixed_030,33,5,0,1,5,27,0.0,0.0,0.03571428571428571,0.030303030303030304,51.0,154.54545454545453
2025-09,120,10,logistic_fixed_030,32,7,1,0,6,25,0.14285714285714285,1.0,0.0,0.03125,60.0,187.5
2025-10,120,10,logistic_fixed_030,44,13,1,0,12,31,0.07692307692307693,1.0,0.0,0.022727272727272728,120.0,272.7272727272727
2025-11,120,10,logistic_fixed_030,41,9,1,1,8,31,0.1111111111111111,0.5,0.03125,0.04878048780487805,81.0,197.5609756097561
2025-12,120,10,logistic_fixed_030,37,5,0,1,5,31,0.0,0.0,0.03125,0.02702702702702703,51.0,137.83783783783784
2025-01,120,10,residual_bayes,31,1,0,2,1,28,0.0,0.0,0.06666666666666667,0.06451612903225806,12.0,38.70967741935484
2025-02,120,10,residual_bayes,31,8,4,8,4,15,0.5,0.3333333333333333,0.34782608695652173,0.3870967741935484,48.0,154.83870967741936
2025-03,120,10,residual_bayes,33,12,9,14,3,7,0.75,0.391304347826087,0.6666666666666666,0.696969696969697,44.0,133.33333333333331
2025-04,120,10,residual_bayes,30,5,1,6,4,19,0.2,0.14285714285714285,0.24,0.23333333333333334,46.0,153.33333333333334
2025-05,120,10,residual_bayes,34,4,2,17,2,13,0.5,0.10526315789473684,0.5666666666666667,0.5588235294117647,37.0,108.8235294117647
2025-06,120,10,residual_bayes,32,2,1,9,1,21,0.5,0.1,0.3,0.3125,19.0,59.375
2025-07,120,10,residual_bayes,34,2,2,15,0,17,1.0,0.11764705882352941,0.46875,0.5,15.0,44.11764705882353
2025-08,120,10,residual_bayes,33,5,0,11,5,17,0.0,0.0,0.39285714285714285,0.3333333333333333,61.0,184.84848484848484
2025-09,120,10,residual_bayes,32,7,5,18,2,7,0.7142857142857143,0.21739130434782608,0.72,0.71875,38.0,118.75
2025-10,120,10,residual_bayes,44,13,11,21,2,10,0.8461538461538461,0.34375,0.6774193548387096,0.7272727272727273,41.0,93.18181818181817
2025-11,120,10,residual_bayes,41,9,7,21,2,11,0.7777777777777778,0.25,0.65625,0.6829268292682927,41.0,100.0
2025-12,120,10,residual_bayes,37,5,2,8,3,24,0.4,0.2,0.25,0.2702702702702703,38.0,102.7027027027027
2025-01,120,10,always_alarm,31,1,1,30,0,0,1.0,0.03225806451612903,1.0,1.0,30.0,96.7741935483871
2025-02,120,10,always_alarm,31,8,8,23,0,0,1.0,0.25806451612903225,1.0,1.0,23.0,74.19354838709677
2025-03,120,10,always_alarm,33,12,12,21,0,0,1.0,0.36363636363636365,1.0,1.0,21.0,63.63636363636363
2025-04,120,10,always_alarm,30,5,5,25,0,0,1.0,0.16666666666666666,1.0,1.0,25.0,83.33333333333334
2025-05,120,10,always_alarm,34,4,4,30,0,0,1.0,0.11764705882352941,1.0,1.0,30.0,88.23529411764706
2025-06,120,10,always_alarm,32,2,2,30,0,0,1.0,0.0625,1.0,1.0,30.0,93.75
2025-07,120,10,always_alarm,34,2,2,32,0,0,1.0,0.058823529411764705,1.0,1.0,32.0,94.11764705882352
2025-08,120,10,always_alarm,33,5,5,28,0,0,1.0,0.15151515151515152,1.0,1.0,28.0,84.84848484848484
2025-09,120,10,always_alarm,32,7,7,25,0,0,1.0,0.21875,1.0,1.0,25.0,78.125
2025-10,120,10,always_alarm,44,13,13,31,0,0,1.0,0.29545454545454547,1.0,1.0,31.0,70.45454545454545
2025-11,120,10,always_alarm,41,9,9,32,0,0,1.0,0.21951219512195122,1.0,1.0,32.0,78.04878048780488
2025-12,120,10,always_alarm,37,5,5,32,0,0,1.0,0.13513513513513514,1.0,1.0,32.0,86.48648648648648
2025-01,120,10,never_alarm,31,1,0,0,1,30,0.0,,0.0,0.0,10.0,32.25806451612903
2025-02,120,10,never_alarm,31,8,0,0,8,23,0.0,,0.0,0.0,80.0,258.06451612903226
2025-03,120,10,never_alarm,33,12,0,0,12,21,0.0,,0.0,0.0,120.0,363.6363636363636
2025-04,120,10,never_alarm,30,5,0,0,5,25,0.0,,0.0,0.0,50.0,166.66666666666669
2025-05,120,10,never_alarm,34,4,0,0,4,30,0.0,,0.0,0.0,40.0,117.64705882352942
2025-06,120,10,never_alarm,32,2,0,0,2,30,0.0,,0.0,0.0,20.0,62.5
2025-07,120,10,never_alarm,34,2,0,0,2,32,0.0,,0.0,0.0,20.0,58.82352941176471
2025-08,120,10,never_alarm,33,5,0,0,5,28,0.0,,0.0,0.0,50.0,151.5151515151515
2025-09,120,10,never_alarm,32,7,0,0,7,25,0.0,,0.0,0.0,70.0,218.75
2025-10,120,10,never_alarm,44,13,0,0,13,31,0.0,,0.0,0.0,130.0,295.45454545454544
2025-11,120,10,never_alarm,41,9,0,0,9,32,0.0,,0.0,0.0,90.0,219.51219512195124
2025-12,120,10,never_alarm,37,5,0,0,5,32,0.0,,0.0,0.0,50.0,135.13513513513513
2025-01,120,20,logistic_empirical,31,1,1,7,0,23,1.0,0.125,0.23333333333333334,0.25806451612903225,7.0,22.58064516129032
2025-02,120,20,logistic_empirical,31,8,6,14,2,9,0.75,0.3,0.6086956521739131,0.6451612903225806,54.0,174.19354838709677
2025-03,120,20,logistic_empirical,33,12,10,20,2,1,0.8333333333333334,0.3333333333333333,0.9523809523809523,0.9090909090909091,60.0,181.8181818181818
2025-04,120,20,logistic_empirical,30,5,4,11,1,14,0.8,0.26666666666666666,0.44,0.5,31.0,103.33333333333334
2025-05,120,20,logistic_empirical,34,4,3,26,1,4,0.75,0.10344827586206896,0.8666666666666667,0.8529411764705882,46.0,135.29411764705884
2025-06,120,20,logistic_empirical,32,2,1,18,1,12,0.5,0.05263157894736842,0.6,0.59375,38.0,118.75
2025-07,120,20,logistic_empirical,34,2,2,27,0,5,1.0,0.06896551724137931,0.84375,0.8529411764705882,27.0,79.41176470588235
2025-08,120,20,logistic_empirical,33,5,3,19,2,9,0.6,0.13636363636363635,0.6785714285714286,0.6666666666666666,59.0,178.78787878787878
2025-09,120,20,logistic_empirical,32,7,6,23,1,2,0.8571428571428571,0.20689655172413793,0.92,0.90625,43.0,134.375
2025-10,120,20,logistic_empirical,44,13,13,27,0,4,1.0,0.325,0.8709677419354839,0.9090909090909091,27.0,61.36363636363637
2025-11,120,20,logistic_empirical,41,9,9,28,0,4,1.0,0.24324324324324326,0.875,0.9024390243902439,28.0,68.29268292682927
2025-12,120,20,logistic_empirical,37,5,3,19,2,13,0.6,0.13636363636363635,0.59375,0.5945945945945946,59.0,159.45945945945945
2025-01,120,20,logistic_bayes,31,1,1,15,0,15,1.0,0.0625,0.5,0.5161290322580645,15.0,48.38709677419355
2025-02,120,20,logistic_bayes,31,8,6,23,2,0,0.75,0.20689655172413793,1.0,0.9354838709677419,63.0,203.2258064516129
2025-03,120,20,logistic_bayes,33,12,10,20,2,1,0.8333333333333334,0.3333333333333333,0.9523809523809523,0.9090909090909091,60.0,181.8181818181818
2025-04,120,20,logistic_bayes,30,5,4,21,1,4,0.8,0.16,0.84,0.8333333333333334,41.0,136.66666666666666
2025-05,120,20,logistic_bayes,34,4,4,30,0,0,1.0,0.11764705882352941,1.0,1.0,30.0,88.23529411764706
2025-06,120,20,logistic_bayes,32,2,2,30,0,0,1.0,0.0625,1.0,1.0,30.0,93.75
