sample_time,origin,actual,decision_status,abstain_reason,selected_candidate,forecast_status,forecast_reasons,forecast,forecast_lower,forecast_upper,exceedance_probability,alarm,alarm_probability,nowcast_at_origin,nowcast_at_sample,baseline_source,baseline_sulfur,previous_lab,hold_predicted,hold_feasible,selected_predicted,selected_exceedance,selected_dT6,gate_reasons
2026-01-31 10:00:00,2026-01-31 07:00:00,8.699999809265137,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.522855683312331,6.2502308232123776,10.240799179447368,0.13530491592681304,False,0.2,8.77633435497654,8.759021819847574,model.nowcast,8.77633435497654,8.5,8.522855683312331,False,,,,cetane: измерение не свежее (stale)
2026-02-01 10:00:00,2026-02-01 07:00:00,9.0,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,8.831841065774972,6.476825057955951,10.612066436427941,0.1919987125481033,False,0.2,9.746732588976585,8.831602393855949,model.nowcast,9.746732588976585,8.699999809265137,8.831841065774972,False,,,,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-02-02 10:00:00,2026-02-02 07:00:00,9.199999809265137,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,8.297573362123872,6.085020175497913,9.970106926088205,0.09671250977462098,False,0.2,8.2036885954476,8.836989381341787,model.nowcast,8.2036885954476,9.0,8.297573362123872,False,,,,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-02-03 10:00:00,2026-02-03 07:00:00,8.399999618530273,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,8.417328019898656,6.172842178012019,10.114000410460616,0.11874507328560502,False,0.2,8.324505667598602,8.285797288987542,model.nowcast,8.324505667598602,9.199999809265137,8.417328019898656,False,,,,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-02-04 10:00:00,2026-02-04 07:00:00,9.800000190734863,abstain,Свежие поточные анализаторы серы расходятся; требуется проверка источников,,ok,,8.311736376393956,6.095406613052383,9.987124764979878,0.09858525273835628,False,0.2,8.31513379622933,9.17578193136886,model.nowcast,8.31513379622933,8.399999618530273,8.311736376393956,False,,,,Свежие поточные анализаторы серы расходятся; требуется проверка источников|cetane: измерение не свежее (stale)
2026-02-05 10:00:00,2026-02-05 07:00:00,8.899999618530273,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.5383388839785,6.261585418625176,10.25940331338663,0.139430042666559,False,0.2,8.158011396547531,8.891509986158026,model.nowcast,8.158011396547531,9.800000190734863,8.5383388839785,False,,,,cetane: измерение не свежее (stale)
2026-02-06 10:00:00,2026-02-06 07:00:00,6.400000095367432,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.562985959995018,6.279660336228454,10.289018475865554,0.14394231226074816,False,0.2,8.342808881933887,6.88442628238301,model.nowcast,8.342808881933887,8.899999618530273,8.562985959995018,False,,,,cetane: измерение не свежее (stale)
2026-02-07 10:00:00,2026-02-07 07:00:00,7.0,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.696001869467372,6.377207469284992,10.44884626917726,0.17098800235586964,False,0.2,8.991184506935525,7.36182827885286,model.nowcast,8.991184506935525,6.400000095367432,8.696001869467372,False,,,,cetane: измерение не свежее (stale)
2026-02-08 10:00:00,2026-02-08 07:00:00,9.899999618530273,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.442935416801394,6.191621346329639,10.144769464746352,0.12238249057404205,False,0.2,8.334852435854046,8.927982835266752,model.nowcast,8.334852435854046,7.0,8.442935416801394,False,,,,cetane: измерение не свежее (stale)
2026-02-09 10:00:00,2026-02-09 07:00:00,10.300000190734863,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,,ok,,9.240425652599681,6.776460306205138,11.103009009781847,0.2983901747880716,True,0.2,9.429673526829648,9.119557328906154,model.nowcast,9.429673526829648,9.899999618530273,9.240425652599681,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)
2026-02-10 10:00:00,2026-02-10 07:00:00,9.100000381469727,abstain,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки,,ok,,8.989130699483688,6.5921733113239975,10.80106078429349,0.24116207864242745,True,0.2,8.711007902846916,9.204372825708132,model.nowcast,8.711007902846916,10.300000190734863,8.989130699483688,False,,,,Независимый прогноз указывает превышение 10 мг/кг; действие требует отдельной проверки|cetane: измерение не свежее (stale)
2026-02-11 10:00:00,2026-02-11 07:00:00,8.699999809265137,abstain,Ни один кандидат не прошёл все применимые проверки; требуется ручной разбор,,ok,,8.751455581742063,6.417874414097803,10.515477730774325,0.18114945407456795,False,0.2,8.547229451633205,8.489633988484021,model.nowcast,8.547229451633205,9.100000381469727,8.751455581742063,False,,,,cetane: измерение не свежее (stale)
