at,status,cause,selected,forecast_status,forecast_h,hold_probability,alarm,baseline_sulfur,cetane_last,cetane_lower_bound,t95,selected_sulfur,selected_probability,selected_loss,dT6,dF9_pct,dP13,additive_pct,conflicts,reason,consistency_failed,oracle_admissible_points,oracle_grid_points,oracle_best_loss,oracle_best_probability,oracle_best_changes
2026-06-27T15:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.60631678412861,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.1 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-27T21:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.59614473306728,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.1 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-28T03:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.586026741884325,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.1 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-28T09:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.575961957721105,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.1 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-28T15:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.565949549910634,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.2 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-28T21:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.555988709177505,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.1 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-29T03:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.54607864687449,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.1 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-29T09:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.53621859425386,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.1 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-29T15:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.52640780177141,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.1 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-29T21:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.516645538421535,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.2 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-30T03:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.50693109110154,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.0 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-30T09:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.49726376400382,350.0,,,,,,,,,Установка в режиме останова: подача F9 -0.1 — 0% от среднего обучения; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-30T15:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.487642878034166,350.0,,,,,,,,,Режим пуска/останова или глубокого снижения нагрузки: подача F9 92.8 — 44% от среднего обучения; переходные режимы не моделируются; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-06-30T21:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.47806777025512,350.0,,,,,,,,,Режим пуска/останова или глубокого снижения нагрузки: подача F9 104.9 — 50% от среднего обучения; переходные режимы не моделируются; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-07-01T03:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.468537793352894,350.0,,,,,,,,,Режим пуска/останова или глубокого снижения нагрузки: подача F9 98.5 — 47% от среднего обучения; переходные режимы не моделируются; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-07-01T09:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.45905231512662,350.0,,,,,,,,,Режим пуска/останова или глубокого снижения нагрузки: подача F9 99.6 — 47% от среднего обучения; переходные режимы не моделируются; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-07-01T15:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.44961071799902,350.0,,,,,,,,,Режим пуска/останова или глубокого снижения нагрузки: подача F9 116.8 — 55% от среднего обучения; переходные режимы не моделируются; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-07-01T21:00:00,abstain,shutdown_or_transition,,abstain,,,,2.700000047683716,52.5,50.44021239854713,350.0,,,,,,,,,Режим пуска/останова или глубокого снижения нагрузки: подача F9 121.8 — 58% от среднего обучения; переходные режимы не моделируются; Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-07-02T03:00:00,abstain,stale_or_missing_telemetry,,abstain,,,,2.700000047683716,52.5,50.43085676705226,350.0,,,,,,,,,Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-07-02T09:00:00,abstain,stale_or_missing_telemetry,,abstain,,,,2.700000047683716,52.5,50.42154324706818,350.0,,,,,,,,,Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: слишком много пропусков во входах модели; режим вне области обучения модели,0,,,,,
2026-07-02T15:00:00,abstain,stale_or_missing_telemetry,,abstain,,,,2.700000047683716,52.5,50.41227127500665,350.0,,,,,,,,,Базовая сера: измерение не свежее (stale); Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели,0,,,,,
2026-07-02T21:00:00,abstain,no_forecast,,abstain,,,,4.099999904632568,52.5,50.40304029973945,364.0,,,,,,,,,Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели,0,,,,,
2026-07-03T03:00:00,abstain,no_forecast,,abstain,,,,1.100000023841858,52.5,50.39384978221607,364.0,,,,,,,,,Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели,0,,,,,
2026-07-03T09:00:00,abstain,no_forecast,,abstain,,,,1.100000023841858,52.5,50.38469919509642,364.0,,,,,,,,,Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели,0,,,,,
2026-07-03T15:00:00,abstain,no_forecast,,abstain,,,,1.100000023841858,52.5,50.37558802239768,364.0,,,,,,,,,Нет допустимого модельного прогноза для решения по наблюдаемым данным: режим вне области обучения модели,0,,,,,
2026-07-03T21:00:00,abstain,no_admissible_option:t95,,ok,5.676628563617949,0.010000000000000009,False,8.684237312514101,52.5,50.36651575915483,364.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: Базовый показатель t95 не выполняет ограничение; режим гидроочистки T95 не меняет — нужна смесь с лёгким компонентом или изменение отбора на АВТ; лучший из вариантов (corrective_optimum) даёт 5.61 мг/кг, P(S > 10) = 1% в пределах модельного шага",0,0.0,4725.0,,,
2026-07-04T03:00:00,abstain,no_admissible_option:sulfur_risk+t95,,ok,8.549710562610633,0.14212624084599568,False,12.229720291156445,52.5,50.35748191109406,364.0,,,,,,,,economy_vs_quality:quality_priority,"Ни один кандидат не прошёл все применимые проверки: Базовый показатель t95 не выполняет ограничение; режим гидроочистки T95 не меняет — нужна смесь с лёгким компонентом или изменение отбора на АВТ; Экономия допустима только при P(S > 10) ≤ 10%; у варианта 18%; Риск превышения 10 мг/кг выше допустимого: P(S > 10) = 21% > 20%; лучший из вариантов (corrective_optimum) даёт 8.31 мг/кг, P(S > 10) = 10% в пределах модельного шага",0,0.0,4725.0,,,
2026-07-04T09:00:00,abstain,no_admissible_option:t95,,ok,6.577373486282954,0.013296248665257804,False,3.424806447768826,52.5,50.34848599431851,364.0,,,,,,,,,"Ни один кандидат не прошёл все применимые проверки: Базовый показатель t95 не выполняет ограничение; режим гидроочистки T95 не меняет — нужна смесь с лёгким компонентом или изменение отбора на АВТ; лучший из вариантов (corrective_optimum) даёт 6.50 мг/кг, P(S > 10) = 1% в пределах модельного шага",0,0.0,4725.0,,,
2026-07-04T15:00:00,recommendation,recommendation,economic_optimum,ok,6.701826251504905,0.015483780000406067,False,4.844278750284841,52.5,50.33952753500581,346.0,7.997346759301715,0.06764852814070199,-0.2104612200619947,0.0,10.0,0.0,0.2,,,0,4237.0,4725.0,-0.2104612200619947,0.06764852814070199,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-04T21:00:00,recommendation,recommendation,economic_optimum,ok,6.690786864643089,0.015291382338174064,False,4.887687933917797,52.5,50.330606069116875,346.0,7.984206308669021,0.06699732072816633,-0.1899106541489545,0.0,10.0,0.0,0.2,,,0,4247.0,4725.0,-0.1899106541489545,0.06699732072816633,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-05T03:00:00,recommendation,recommendation,economic_optimum,ok,6.787299271865954,0.016962821527217398,False,5.40899117599165,52.5,50.32172114211541,343.0,8.09908737393371,0.07468320089308689,-0.17878850940429586,0.0,10.0,0.0,0.2,,,0,4149.0,4725.0,-0.17878850940429586,0.07468320089308689,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-05T09:00:00,recommendation,recommendation,economic_optimum,ok,6.768316288147335,0.016635946938779345,False,5.599204368510516,52.5,50.31287230869766,343.0,8.076491466793383,0.07273138272710167,-0.18110611690017858,0.0,10.0,0.0,0.2,,,0,4168.0,4725.0,-0.18110611690017858,0.07273138272710167,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-05T15:00:00,recommendation,recommendation,economic_optimum,ok,6.70998189318491,0.0156257160702169,False,5.311523749128283,52.5,50.30405913253204,351.0,8.00705461791882,0.0681289381211051,-0.18706136160407985,0.0,10.0,0.0,0.2,,,0,4229.0,4725.0,-0.18706136160407985,0.0681289381211051,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-05T21:00:00,recommendation,recommendation,economic_optimum,ok,6.898272713479283,0.018855659188350415,False,6.30162263964444,52.5,50.29528118600797,351.0,8.231181760090596,0.08816874781149198,-0.15653075113327578,0.0,10.0,0.0,0.2,,,0,4014.0,4725.0,-0.15653075113327578,0.08816874781149198,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-06T03:00:00,recommendation,recommendation,economic_optimum,ok,6.951222699532413,0.0197481357449949,False,7.133048124044962,52.5,50.28653804999388,351.0,8.29420941610468,0.0962672331150548,-0.14648918938819236,0.0,10.0,0.0,0.2,,,0,3945.0,4725.0,-0.14648918938819236,0.0962672331150548,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-06T09:00:00,recommendation,recommendation,economic_optimum,ok,6.824710300269132,0.017604355172535224,False,5.92169101214849,52.5,50.27782931360362,351.0,8.14361863078735,0.07851388888362654,-0.16638074505662281,0.0,10.0,0.0,0.2,,,0,4106.0,4725.0,-0.16638074505662281,0.07851388888362654,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-06T15:00:00,recommendation,recommendation,economic_optimum,ok,7.14231294330103,0.026809161302765117,False,5.83794395823143,52.5,50.26915457397116,352.0,8.282148780113026,0.09466931277857116,-0.10130573458148323,3.0,10.0,0.0,0.2,,,0,3592.0,4725.0,-0.10220553714117153,0.09994947073082061,"{""temperature"": 2.5, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-06T21:00:00,recommendation,recommendation,economic_optimum,ok,7.178906631081324,0.028203291912915596,False,6.0987096655366,52.5,50.260513436033094,352.0,8.245867136547508,0.08986826133434145,-0.09284145689781167,4.0,10.0,0.0,0.2,,,0,3522.0,4725.0,-0.09373727655735875,0.09515160560670388,"{""temperature"": 3.5, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-07T03:00:00,recommendation,recommendation,economic_optimum,ok,7.0435027451300085,0.023008849584840507,False,5.358978924955649,52.5,50.251905512318764,352.0,8.244372598406054,0.08969543938847913,-0.12262253696499228,2.0,10.0,0.0,0.2,,,0,3788.0,4725.0,-0.1235499381653144,0.09495351842822153,"{""temperature"": 1.5, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-07T09:00:00,recommendation,recommendation,economic_optimum,ok,7.136266851804357,0.026578134452780677,False,5.9737420944352735,52.5,50.24333042274745,352.0,8.274951970378277,0.09371469456280479,-0.1002153674844932,3.0,10.0,0.0,0.2,,,0,3612.0,4725.0,-0.10110944357611953,0.09899943368950381,"{""temperature"": 2.5, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-07T15:00:00,recommendation,recommendation,economic_optimum,ok,6.677943580231046,0.015067147124668945,False,6.659271947042113,52.5,50.23478779443256,352.0,7.9689186349158865,0.06623835226175867,-0.17891011518424688,0.0,10.0,0.0,0.2,,,0,4259.0,4725.0,-0.17891011518424688,0.06623835226175867,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-07T21:00:00,recommendation,recommendation,economic_optimum,ok,6.6852813052922135,0.01519531152646525,False,6.681835640625662,52.5,50.22627726149248,352.0,7.977652907491844,0.06667215013518735,-0.17766549111630223,0.0,10.0,0.0,0.2,,,0,4253.0,4725.0,-0.17766549111630223,0.06667215013518735,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-08T03:00:00,recommendation,recommendation,economic_optimum,ok,6.736248608518618,0.016081680532456066,False,6.894422358098238,52.5,50.21779846486761,352.0,8.038320527923245,0.06967223581572768,-0.1720693169055447,0.0,10.0,0.0,0.2,,,0,4201.0,4725.0,-0.1720693169055447,0.06967223581572768,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-08T09:00:00,recommendation,recommendation,economic_optimum,ok,6.306346694084603,0.010000000000000009,False,6.036130051771161,52.5,50.20935105214372,352.0,7.526597825002128,0.03869539713730652,-0.214054583199903,0.0,10.0,0.0,0.2,,,0,4549.0,4725.0,-0.214054583199903,0.03869539713730652,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-08T15:00:00,recommendation,recommendation,economic_optimum,ok,6.549942974251323,0.012808548993229474,False,6.148782411552594,52.5,50.20093467738093,350.0,7.816556400954403,0.05819177294816169,-0.18910025116282195,0.0,10.0,0.0,0.2,,,0,4371.0,4725.0,-0.18910025116282195,0.05819177294816169,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-08T21:00:00,recommendation,recommendation,economic_optimum,ok,6.660223863500739,0.014786381237040014,False,6.407671479903476,52.5,50.192549000948446,350.0,7.948854568264886,0.06524004360049018,-0.16892012228219686,0.0,10.0,0.0,0.25,,,0,4271.0,4725.0,-0.16892012228219686,0.06524004360049018,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-09T03:00:00,recommendation,recommendation,economic_optimum,ok,6.887368046470356,0.018697435599577483,False,6.920468684438035,52.5,50.184193689364655,350.0,8.219094354309037,0.08676761648166975,-0.14210304066420315,0.0,10.0,0.0,0.25,,,0,4030.0,4725.0,-0.14210304066420315,0.08676761648166975,"{""temperature"": 0.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-09T09:00:00,recommendation,recommendation,economic_optimum,ok,7.227888259683159,0.03008812246820758,False,7.755237904260335,52.5,50.17586841514235,350.0,8.305020773833704,0.09769766213268205,-0.07274624955445744,4.0,10.0,0.0,0.25,,,0,3409.0,4725.0,-0.07274624955445744,0.09769766213268205,"{""temperature"": 4.0, ""feed_rate_pct"": 10.0, ""pressure"": 0.0}"
2026-07-09T15:00:00,recommendation,recommendation,economic_optimum,ok,7.730410949492876,0.05292279681677947,False,7.525944769897812,52.5,50.16757285663894,351.0,8.29748572549068,0.09670091183504959,0.04565744376987216,6.0,7.0,0.0,0.25,,,0,2353.0,4725.0,0.04565744376987216,0.09670091183504959,"{""temperature"": 6.0, ""feed_rate_pct"": 7.0, ""pressure"": 0.0}"
2026-07-09T21:00:00,recommendation,recommendation,economic_optimum,ok,7.639179072806575,0.04612399812798118,False,7.067758307230939,52.5,50.15930669791152,351.0,8.311127189032318,0.0985047669866157,0.037301389344179425,6.0,8.0,0.2,0.25,,,0,2516.0,4725.0,0.03603640602975805,0.09949278033507858,"{""temperature"": 6.0, ""feed_rate_pct"": 8.0, ""pressure"": 0.15}"
2026-07-10T03:00:00,recommendation,recommendation,economic_optimum,ok,7.783416233644809,0.056390847844548175,False,7.6146418804789455,52.5,50.15106962857637,351.0,8.287671840335866,0.09540135469289945,0.08054102078516355,5.0,6.0,0.0,0.25,economy_vs_quality:quality_priority,,0,2245.0,4725.0,0.08054102078516355,0.09540135469289945,"{""temperature"": 5.0, ""feed_rate_pct"": 6.0, ""pressure"": 0.0}"
2026-07-10T09:00:00,recommendation,recommendation,economic_optimum,ok,7.563316977007536,0.0399301376625254,False,7.222712334929953,52.5,50.14286134367305,351.0,8.253713495575346,0.09089267685268643,0.019043863569592784,6.0,8.0,0.0,0.25,,,0,2669.0,4725.0,0.01816343482547772,0.09618833385739445,"{""temperature"": 5.5, ""feed_rate_pct"": 8.0, ""pressure"": 0.0}"
2026-07-10T15:00:00,recommendation,recommendation,economic_optimum,ok,7.766962456378846,0.055316829559642566,False,7.828915098975923,52.5,50.13468154353261,350.0,8.26936147186351,0.09297257178136109,0.06989596849168066,5.0,6.0,0.0,0.25,,,0,2280.0,4725.0,0.06900304374053685,0.09825823198044614,"{""temperature"": 4.5, ""feed_rate_pct"": 6.0, ""pressure"": 0.0}"
2026-07-10T21:00:00,recommendation,recommendation,economic_optimum,ok,7.837775769609137,0.05992313911178937,False,7.652005959899854,52.5,50.12652993364994,350.0,8.268365131171405,0.09284025771380566,0.08195336142009896,6.0,6.0,0.0,0.25,economy_vs_quality:quality_priority,,0,2155.0,4725.0,0.08106123091039624,0.09812655330604358,"{""temperature"": 5.5, ""feed_rate_pct"": 6.0, ""pressure"": 0.0}"
2026-07-11T03:00:00,recommendation,recommendation,economic_optimum,ok,7.9688134425667485,0.06648538916142321,False,8.189403203173075,52.5,50.11840622456007,350.0,8.261005795570531,0.0918624436680221,0.1157638563514347,6.0,5.0,0.0,0.25,economy_vs_quality:quality_priority,,0,1932.0,4725.0,0.11487759831810536,0.09715343724135872,"{""temperature"": 5.5, ""feed_rate_pct"": 5.0, ""pressure"": 0.0}"
2026-07-11T09:00:00,recommendation,recommendation,economic_optimum,ok,7.68187427435647,0.049657992457147526,False,7.441193998193222,52.5,50.1103101317182,350.0,8.32233931771764,0.09998516785623213,0.04310137002539011,5.0,7.0,0.0,0.25,,,0,2437.0,4725.0,0.04310137002539011,0.09998516785623213,"{""temperature"": 5.0, ""feed_rate_pct"": 7.0, ""pressure"": 0.0}"
2026-07-11T15:00:00,recommendation,recommendation,hold,ok,8.433432972136297,0.12167113662672724,False,8.82017225011007,52.5,50.10224137538343,341.0,8.437349389705957,0.12167113662672724,0.23055069450530433,0.0,0.0,0.0,0.25,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1218.0,4725.0,0.2200772845870733,0.09475269852843693,"{""temperature"": 6.0, ""feed_rate_pct"": 2.0, ""pressure"": 0.0}"
2026-07-11T21:00:00,recommendation,recommendation,economic_optimum,ok,7.7932511941510585,0.05703174354039953,False,7.393435408184934,52.5,50.09419968050596,341.0,8.298616546093674,0.09685055661462039,0.0738767609969893,5.0,6.0,0.0,0.25,economy_vs_quality:quality_priority,,0,2226.0,4725.0,0.0738767609969893,0.09685055661462039,"{""temperature"": 5.0, ""feed_rate_pct"": 6.0, ""pressure"": 0.0}"
2026-07-12T03:00:00,recommendation,recommendation,hold,ok,8.16052316872003,0.08048606043310103,False,8.16099481533668,52.5,50.08618477661771,350.0,8.16512186079823,0.08048606043310103,0.18163941595886113,0.0,0.0,0.0,0.25,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1629.0,4725.0,0.1610552722077161,0.09885708297051521,"{""temperature"": 6.0, ""feed_rate_pct"": 4.0, ""pressure"": 0.0}"
2026-07-12T09:00:00,recommendation,recommendation,economic_optimum,ok,7.906997219644485,0.06341122085575235,False,7.737900027034372,52.5,50.07819639772616,350.0,8.31547230657103,0.09907871434769489,0.10873103990702443,6.0,6.0,0.2,0.25,economy_vs_quality:quality_priority,,0,2031.0,4725.0,0.10873103990702443,0.09907871434769489,"{""temperature"": 6.0, ""feed_rate_pct"": 6.0, ""pressure"": 0.2}"
2026-07-12T15:00:00,recommendation,recommendation,hold,ok,8.466080990199156,0.1258116992839543,False,8.218177299844442,52.5,50.070234282211345,350.0,8.469915787723659,0.1258116992839543,0.2416607249415572,0.0,0.0,0.0,0.25,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1176.0,4725.0,0.23172383574985064,0.09922752853304806,"{""temperature"": 6.0, ""feed_rate_pct"": 2.0, ""pressure"": 0.0}"
2026-07-12T21:00:00,recommendation,recommendation,hold,ok,8.132499024008256,0.07796026986342242,False,8.467685728434525,52.5,50.0622981727259,350.0,8.137167776448235,0.07796026986342242,0.18401470626469793,0.0,0.0,0.0,0.25,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1674.0,4725.0,0.16182901275287698,0.09487301167972195,"{""temperature"": 6.0, ""feed_rate_pct"": 4.0, ""pressure"": 0.0}"
2026-07-13T03:00:00,recommendation,recommendation,economic_optimum,ok,7.868767615309065,0.061498020464997194,False,7.747871906911666,52.5,50.05438781609799,353.0,8.302853996872656,0.09741112948668251,0.09987868164808164,6.0,6.0,0.0,0.25,economy_vs_quality:quality_priority,,0,2105.0,4725.0,0.09987868164808164,0.09741112948668251,"{""temperature"": 6.0, ""feed_rate_pct"": 6.0, ""pressure"": 0.0}"
2026-07-13T09:00:00,recommendation,recommendation,hold,ok,8.078879777996296,0.07335313754009198,False,8.320252257077103,52.5,50.04650296323708,353.0,8.083682578551306,0.07335313754009198,0.18058572079374316,0.0,0.0,0.0,0.25,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1753.0,4725.0,0.15292449657907603,0.0978108970362519,"{""temperature"": 5.0, ""feed_rate_pct"": 4.0, ""pressure"": 0.0}"
2026-07-13T15:00:00,recommendation,recommendation,economic_optimum,ok,7.773071537652567,0.05571586355954805,False,7.341959386333488,52.5,50.03864336904241,349.0,8.315855052744709,0.09912925698574349,0.08102388253474734,6.0,7.0,0.2,0.25,economy_vs_quality:quality_priority,,0,2265.0,4725.0,0.08102388253474734,0.09912925698574349,"{""temperature"": 6.0, ""feed_rate_pct"": 7.0, ""pressure"": 0.2}"
2026-07-13T21:00:00,recommendation,recommendation,hold,ok,8.491054468674616,0.12896821125832159,False,8.950072594893749,52.5,50.0308087923141,349.0,8.49482683250293,0.12896821125832159,0.25088205987188317,0.0,0.0,0.0,0.25,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1137.0,4725.0,0.24498933993135255,0.09689450004742772,"{""temperature"": 4.5, ""feed_rate_pct"": 1.0, ""pressure"": 0.0}"
2026-07-14T03:00:00,recommendation,recommendation,hold,ok,8.382918439940918,0.11322031383589848,False,8.701456690571884,52.5,50.02299899566677,349.0,8.386961143841067,0.11322031383589848,0.2308353696098364,0.0,0.0,0.0,0.25,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1290.0,4725.0,0.2206872295304041,0.09838852035115808,"{""temperature"": 5.0, ""feed_rate_pct"": 2.0, ""pressure"": 0.0}"
2026-07-14T09:00:00,recommendation,recommendation,hold,ok,8.343939827423787,0.10547612316412114,False,8.672184494403725,52.5,50.01521374544564,349.0,8.348079977855228,0.10547612316412114,0.221358084376503,0.0,0.0,0.0,0.25,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1346.0,4725.0,0.21331500213980956,0.09832512870386967,"{""temperature"": 4.5, ""feed_rate_pct"": 2.0, ""pressure"": 0.0}"
2026-07-14T15:00:00,recommendation,recommendation,hold,ok,8.278377572506821,0.09473995928388479,False,8.22737436366754,52.5,50.00745281164493,357.0,8.282681628575554,0.09473995928388479,0.20816162679834402,0.0,0.0,0.0,0.25,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1448.0,4725.0,0.19712750122925476,0.09983249588773702,"{""temperature"": 5.5, ""feed_rate_pct"": 3.0, ""pressure"": 0.0}"
2026-07-14T21:00:00,recommendation,recommendation,economic_optimum,ok,7.759092668981917,0.05487579518449204,False,7.0830027233828154,52.5,49.99971596782861,357.0,8.315837255851653,0.09912690691081638,0.07040424312387158,6.0,7.0,0.1,0.3,,,0,2294.0,4725.0,0.07040424312387158,0.09912690691081638,"{""temperature"": 6.0, ""feed_rate_pct"": 7.0, ""pressure"": 0.1}"
2026-07-15T03:00:00,recommendation,recommendation,hold,ok,8.356773188325917,0.10838015883513719,False,8.220314404679966,52.5,49.99200299105328,357.0,8.361702868760938,0.10838015883513719,0.22182127242558985,0.0,0.0,0.0,0.3,economy_vs_quality:quality_priority;stability_vs_economy:hold,,0,1324.0,4725.0,0.21307811207444177,0.09491777158795689,"{""temperature"": 5.0, ""feed_rate_pct"": 2.0, ""pressure"": 0.0}"
